tourney_id,tourney_name,surface,tourney_date,tourney_spectators,tourney_revenue
2017-W-WITF-BEL-05A-2017,wanfercee baulet  15k,Clay,2017-08-21,3547.0,557904.12
2017-W-WITF-BEL-06A-2017,middelkerke  15k,Clay,2017-08-28,2892.0,494574.67
2017-W-WITF-BIH-01A-2017,banja luka  15k,Clay,2017-06-05,3315.0,820580.57
2017-W-WITF-BLR-01A-2017,minsk  15k,Clay,2017-06-05,2138.0,362957.61
2017-W-WITF-BLR-02A-2017,minsk  15k,Clay,2017-06-12,2371.0,484701.3
2017-W-WITF-BLR-03A-2017,minsk  15k,Hard,2017-11-20,2858.0,645834.66
2017-W-WITF-BRA-01A-2017,curitiba  25k,Clay,2017-02-27,3959.0,1026966.69
2017-W-WITF-BRA-02A-2017,sao paulo  25k,Clay,2017-03-06,3703.0,707565.78
2017-W-WITF-BRA-03A-2017,campinas  15k,Clay,2017-03-27,3029.0,499643.31
2017-W-WITF-BRA-03B-2017,sao jose dos campos  15k,Clay,2017-04-03,4288.0,959509.6
2017-W-WITF-BRA-07A-2017,campos do jordao  15k,Hard,2017-07-24,2816.0,469575.47
2017-W-WITF-BRA-08A-2017,campos do jordao  15k,Hard,2017-07-10,3731.0,444864.47
2017-W-WITF-BRA-09B-2017,catanduva  15k,Clay,2017-11-27,2482.0,466814.68
2017-W-WITF-BUL-01A-2017,sofia  25k,Clay,2017-09-04,3263.0,613075.06
2017-W-WITF-BUL-03A-2017,varna  15k,Clay,2017-09-18,4046.0,891067.55
2017-W-WITF-BUL-04A-2017,sozopol  15k,Hard,2017-10-02,3202.0,692949.94
2017-W-WITF-CAN-01A-2017,vancouver bc  100k,Hard,2017-08-14,3115.0,568002.52
2017-W-WITF-CAN-02A-2017,victoria bc  15k,Hard,2017-06-19,3218.0,660708.35
2017-W-WITF-CAN-03A-2017,winnipeg  25k,Hard,2017-07-10,2834.0,598654.72
2017-W-WITF-CAN-04A-2017,toronto  60k,Hard,2017-10-30,2941.0,612754.57
2017-W-WITF-CAN-05A-2017,gatineau  25k,Hard,2017-07-17,3393.0,595465.8
2017-W-WITF-CAN-06A-2017,granby  60k,Hard,2017-07-24,1909.0,442012.35
2017-W-WITF-CAN-07A-2017,saguenay  60k,Hard,2017-10-23,2946.0,622093.59
2017-W-WITF-CHI-01A-2017,santiago  15k,Clay,2017-11-27,3222.0,644573.08
2017-W-WITF-CHI-02A-2017,santiago  25k,Clay,2017-12-04,3321.0,568500.94
2017-W-WITF-CHN-01A-2017,nanjing  15k,Hard,2017-02-13,4471.0,832560.13
2017-W-WITF-CHN-02A-2017,nanjing  15k,Hard,2017-02-20,2887.0,492500.41
2017-W-WITF-CHN-03A-2017,nanjing  15k,Hard,2017-02-27,3963.0,981765.08
2017-W-WITF-CHN-03B-2017,shenzhen  60k,Hard,2017-03-13,2747.0,442981.66
2017-W-WITF-CHN-03C-2017,zhuhai  60k,Hard,2017-03-06,3665.0,747699.18
2017-W-WITF-CHN-04B-2017,quanzhou  60k,Hard,2017-03-27,4084.0,953773.84
2017-W-WITF-CHN-05A-2017,anning  100k,Clay,2017-04-24,2360.0,420964.57
2017-W-WITF-CHN-06A-2017,nanning  25k,Hard,2017-04-10,1837.0,381493.13
2017-W-WITF-CHN-07A-2017,yuxi  25k,Hard,2017-05-08,3045.0,587796.7
2017-W-WITF-CHN-08A-2017,qujing  25k,Hard,2017-05-15,3165.0,615890.66
2017-W-WITF-CHN-09A-2017,wuhan  25k,Hard,2017-05-29,3176.0,667920.61
2017-W-WITF-CHN-10A-2017,luan  60k,Hard,2017-05-22,4044.0,948133.3
2017-W-WITF-CHN-11A-2017,anning  15k,Clay,2017-06-19,3049.0,564494.4
2017-W-WITF-CHN-12A-2017,anning  15k,Clay,2017-06-26,3452.0,708249.45
2017-W-WITF-CHN-13A-2017,anning  15k,Clay,2017-07-03,3344.0,643062.64
2017-W-WITF-CHN-14A-2017,tianjin  25k,Hard,2017-07-17,2818.0,414759.46
2017-W-WITF-CHN-15A-2017,naiman  25k,Hard,2017-07-10,3627.0,715581.05
2017-W-WITF-CHN-16A-2017,suzhou  60k,Hard,2017-10-16,3604.0,695475.98
2017-W-WITF-CHN-17A-2017,liuzhou  60k,Hard,2017-10-23,3793.0,657521.16
2017-W-WITF-CHN-18B-2017,shenzhen  100k,Hard,2017-11-06,3277.0,854026.95
2017-W-WITF-CHN-19A-2017,guiyang  25k,Hard,2017-09-11,2955.0,681252.8
2017-W-WITF-COL-01A-2017,pereira  15k,Clay,2017-10-30,2287.0,410885.31
2017-W-WITF-COL-02A-2017,cucuta  15k,Clay,2017-11-06,3565.0,814074.27
2017-W-WITF-CRO-01A-2017,tucepi  15k,Clay,2017-04-03,2693.0,562939.34
2017-W-WITF-CZE-01A-2017,stare splavy  25k,Clay,2017-06-05,2554.0,594308.89
2017-W-WITF-CZE-02A-2017,prerov  15k,Clay,2017-06-12,4319.0,861406.48
2017-W-WITF-CZE-03A-2017,olomouc  80k,Clay,2017-07-17,2272.0,409731.17
2017-W-WITF-CZE-04A-2017,prague  80k,Clay,2017-07-24,2943.0,517525.65
2017-W-WITF-CZE-05A-2017,ricany  15k,Clay,2017-08-28,3547.0,662101.31
2017-W-WITF-CZE-07A-2017,prague  15k,Clay,2017-09-11,4162.0,681755.23
2017-W-WITF-CZE-08A-2017,brno  15k,Clay,2017-09-25,2131.0,428272.45
2017-W-WITF-CZE-09A-2017,milovice  15k,Hard,2017-11-27,3054.0,587209.55
2017-W-WITF-CZE-10A-2017,jablonec nad nisou  15k,Carpet,2017-12-04,3805.0,821351.01
2017-W-WITF-ECU-01A-2017,manta  15k,Hard,2017-11-27,2734.0,461835.08
2017-W-WITF-ECU-02A-2017,guayaquil  15k,Clay,2017-12-04,3741.0,734239.39
2017-W-WITF-EGY-01A-2017,cairo  15k,Clay,2017-01-16,3940.0,688778.65
2017-W-WITF-EGY-02A-2017,cairo  15k,Clay,2017-01-23,3800.0,884291.28
2017-W-WITF-EGY-03A-2017,cairo  15k,Clay,2017-01-30,3275.0,651670.0
2017-W-WITF-EGY-04A-2017,sharm el sheikh  15k,Hard,2017-02-06,3503.0,690807.06
2017-W-WITF-EGY-05A-2017,sharm el sheikh  15k,Hard,2017-02-13,3260.0,583670.28
2017-W-WITF-EGY-06A-2017,sharm el sheikh  15k,Hard,2017-02-20,4140.0,838639.05
2017-W-WITF-EGY-07A-2017,sharm el sheikh  15k,Hard,2017-02-27,4325.0,749780.89
2017-W-WITF-EGY-08A-2017,sharm el sheikh  15k,Hard,2017-03-06,3397.0,722206.39
2017-W-WITF-EGY-09A-2017,sharm el sheikh  15k,Hard,2017-03-13,2424.0,449118.4
2017-W-WITF-EGY-10A-2017,sharm el sheikh  15k,Hard,2017-03-20,3688.0,764548.87
2017-W-WITF-EGY-11A-2017,sharm el sheikh  15k,Hard,2017-03-27,2585.0,476377.27
2017-W-WITF-EGY-12A-2017,sharm el sheikh  15k,Hard,2017-04-03,2950.0,684895.63
2017-W-WITF-EGY-13A-2017,sharm el sheikh  15k,Hard,2017-04-10,2721.0,579861.85
2017-W-WITF-EGY-14A-2017,cairo  15k,Clay,2017-04-17,2666.0,496234.22
2017-W-WITF-EGY-16A-2017,cairo  15k,Clay,2017-05-01,2974.0,552769.79
2017-W-WITF-EGY-18A-2017,sharm el sheikh  15k,Hard,2017-06-26,2421.0,413775.88
2017-W-WITF-EGY-19A-2017,sharm el sheikh  15k,Hard,2017-07-03,3568.0,781852.83
2017-W-WITF-EGY-20A-2017,sharm el sheikh  15k,Hard,2017-07-10,2595.0,441621.02
2017-W-WITF-EGY-21A-2017,sharm el sheikh  15k,Hard,2017-07-17,3393.0,794186.94
2017-W-WITF-EGY-22A-2017,sharm el sheikh  15k,Hard,2017-07-24,4383.0,961250.79
2017-W-WITF-EGY-23A-2017,sharm el sheikh  15k,Hard,2017-07-31,1671.0,271514.46
2017-W-WITF-EGY-24A-2017,cairo  15k,Clay,2017-09-04,3402.0,783523.41
2017-W-WITF-EGY-25A-2017,cairo  15k,Clay,2017-09-11,3383.0,560454.66
2017-W-WITF-EGY-26A-2017,sharm el sheikh  15k,Hard,2017-09-18,2944.0,601944.51
2017-W-WITF-EGY-27A-2017,sharm el sheikh  15k,Hard,2017-09-25,2594.0,583237.13
2017-W-WITF-EGY-28A-2017,sharm el sheikh  15k,Hard,2017-10-02,2811.0,591084.32
2017-W-WITF-EGY-29A-2017,sharm el sheikh  15k,Hard,2017-10-09,4010.0,845819.0
2017-W-WITF-EGY-30A-2017,sharm el sheikh  15k,Hard,2017-10-16,3943.0,742896.28
2017-W-WITF-EGY-31A-2017,sharm el sheikh  15k,Hard,2017-10-23,2896.0,726605.05
2017-W-WITF-EGY-32A-2017,sharm el sheikh  15k,Hard,2017-10-30,3383.0,647924.84
2017-W-WITF-EGY-33A-2017,sharm el sheikh  15k,Hard,2017-11-06,2952.0,605850.88
2017-W-WITF-EGY-34A-2017,sharm el sheikh  15k,Hard,2017-11-13,3504.0,798172.44
2017-W-WITF-EGY-35A-2017,sharm el sheikh  15k,Hard,2017-11-20,3977.0,829386.77
2017-W-WITF-EGY-36A-2017,cairo  15k,Clay,2017-11-27,3666.0,577508.84
2017-W-WITF-EGY-37A-2017,cairo  15k,Clay,2017-12-04,3125.0,451832.08
2017-W-WITF-ESP-01A-2017,manacor mallorca  15k,Clay,2017-02-06,3025.0,678723.17
2017-W-WITF-ESP-02A-2017,manacor mallorca  15k,Clay,2017-02-13,4410.0,650773.33
2017-W-WITF-ESP-03A-2017,palmanova mallorca  15k,Clay,2017-02-20,4639.0,1094372.11
2017-W-WITF-ESP-04A-2017,palmanova mallorca  15k,Clay,2017-02-27,3230.0,494292.12
2017-W-WITF-ESP-05A-2017,lleida  25k,Clay,2017-05-01,2557.0,480643.29
2017-W-WITF-ESP-06A-2017,monzon  25k,Hard,2017-05-08,4647.0,838391.07
2017-W-WITF-ESP-07A-2017,la bisbal  25k,Clay,2017-05-15,3228.0,610969.95
2017-W-WITF-ESP-08A-2017,madrid  15k,Clay,2017-06-05,2590.0,503951.86
2017-W-WITF-ESP-09A-2017,barcelona  60k,Clay,2017-06-12,3424.0,737065.07
2017-W-WITF-ESP-10A-2017,getxo  25k,Clay,2017-07-03,3771.0,654959.4
2017-W-WITF-ESP-11A-2017,don benito badajoz  15k,Carpet,2017-07-17,3352.0,625470.0
2017-W-WITF-ESP-12A-2017,las palmas de gran canaria  15k,Clay,2017-08-07,3886.0,805993.95
2017-W-WITF-ESP-13A-2017,las palmas de gran canaria  15k,Clay,2017-08-14,3013.0,560214.66
2017-W-WITF-ESP-14A-2017,el espinar segovia  25k,Hard,2017-07-31,3959.0,777509.02
2017-W-WITF-ESP-15A-2017,madrid  15k,Hard,2017-09-18,3602.0,911515.32
2017-W-WITF-ESP-16A-2017,melilla  15k,Clay,2017-09-25,4231.0,1094041.73
2017-W-WITF-ESP-17A-2017,teldelp de gran canaria  15k,Clay,2017-10-02,2147.0,409350.59
2017-W-WITF-ESP-18A-2017,seville  25k,Clay,2017-10-09,2946.0,630612.25
2017-W-WITF-ESP-18B-2017,ribaroja de turia  15k,Clay,2017-10-16,3553.0,603478.74
2017-W-WITF-ESP-19A-2017,sant cugat  25k,Clay,2017-10-30,3259.0,725239.48
2017-W-WITF-ESP-20A-2017,vinaros  15k,Clay,2017-11-06,3222.0,749207.01
2017-W-WITF-ESP-21A-2017,benicarlo  15k,Clay,2017-11-13,4444.0,812494.47
2017-W-WITF-ESP-22A-2017,castellon  15k,Clay,2017-11-27,3218.0,585562.41
2017-W-WITF-ESP-23A-2017,nules  25k,Clay,2017-12-04,2598.0,492545.9
2017-W-WITF-ESP-24A-2017,valencia  25k,Clay,2017-11-20,3319.0,663498.75
2017-W-WITF-EST-01A-2017,parnu  15k,Clay,2017-07-24,3641.0,771722.76
2017-W-WITF-FIN-01A-2017,tampere  15k,Clay,2017-07-24,3052.0,642479.23
2017-W-WITF-FIN-02A-2017,savitaipale  15k,Clay,2017-07-31,2338.0,490042.49
2017-W-WITF-FIN-03A-2017,helsinki  15k,Hard,2017-11-13,2748.0,586611.71
2017-W-WITF-FRA-01A-2017,fort de france martinique  15k,Hard,2017-01-09,2864.0,548733.97
2017-W-WITF-FRA-02A-2017,petit bourg guadeloupe  15k,Hard,2017-01-16,2002.0,393239.14
2017-W-WITF-FRA-03A-2017,saint martin guadeloupe  15k,Hard,2017-01-23,3042.0,402790.96
2017-W-WITF-FRA-04A-2017,grenoble  25k,Hard,2017-01-30,2483.0,463192.96
2017-W-WITF-FRA-04B-2017,macon  15k,Hard,2017-02-27,4055.0,934493.62
2017-W-WITF-FRA-05A-2017,andrezieux boutheon  60k,Hard,2017-01-23,2553.0,531090.24
2017-W-WITF-FRA-06A-2017,gonesse  15k,Clay,2017-03-13,4057.0,537999.13
2017-W-WITF-FRA-07A-2017,le havre  15k,Clay,2017-03-20,3540.0,589448.36
2017-W-WITF-FRA-08A-2017,croissy beaubourg  60k,Hard,2017-03-27,4395.0,904497.47
2017-W-WITF-FRA-09A-2017,amiens  15k,Clay,2017-03-06,4751.0,767793.76
2017-W-WITF-FRA-10A-2017,dijon  15k,Hard,2017-04-03,3513.0,728647.49
2017-W-WITF-FRA-11A-2017,cagnes sur mer  100k,Clay,2017-05-08,3232.0,573737.03
2017-W-WITF-FRA-12A-2017,saint gaudens  60k,Clay,2017-05-15,2663.0,530010.76
2017-W-WITF-FRA-13A-2017,marseille  100k,Clay,2017-06-05,3491.0,572124.25
2017-W-WITF-FRA-14A-2017,montpellier  25k,Clay,2017-06-19,3038.0,660825.67
2017-W-WITF-FRA-15A-2017,perigueux  25k,Clay,2017-06-26,2553.0,486860.82
2017-W-WITF-FRA-16A-2017,contrexeville  100k,Clay,2017-07-10,4530.0,1053305.02
2017-W-WITF-FRA-17A-2017,biarritz  80k,Clay,2017-09-11,1706.0,401007.72
2017-W-WITF-FRA-18A-2017,saint malo  60k,Clay,2017-09-18,3120.0,545157.07
2017-W-WITF-FRA-19A-2017,denain  25k,Clay,2017-07-03,3395.0,562613.09
2017-W-WITF-FRA-20A-2017,les contamines montjoie  15k,Hard,2017-07-24,2237.0,408592.56
2017-W-WITF-FRA-21A-2017,poitiers  100k,Hard,2017-10-23,2894.0,516201.6
2017-W-WITF-FRA-22A-2017,nantes  25k,Hard,2017-10-30,2726.0,480212.85
2017-W-WITF-FRA-23A-2017,clermont ferrand  25k,Hard,2017-09-25,3131.0,758698.65
2017-W-WITF-FRA-24A-2017,cherboug en cotentin  25k,Hard,2017-10-09,3838.0,691888.82
2017-W-WITF-FRA-25A-2017,joue les tours  25k,Hard,2017-10-16,3261.0,638295.75
2017-W-WITF-GBR-01A-2017,glasgow  15k,Hard,2017-01-30,3963.0,924773.07
2017-W-WITF-GBR-06A-2017,edgbaston  15k,Hard,2017-02-06,3579.0,551582.73
2017-W-WITF-GBR-07A-2017,wirral  15k,Hard,2017-02-13,2754.0,578933.71
2017-W-WITF-GBR-08A-2017,surbiton  100k,Grass,2017-06-05,3348.0,777140.66
2017-W-WITF-GBR-09A-2017,manchester  100k,Grass,2017-06-12,3388.0,805983.7
2017-W-WITF-GBR-10A-2017,ilkley  100k,Grass,2017-06-19,3769.0,780766.57
2017-W-WITF-GBR-11A-2017,southsea 16 main draw friday final no qualifying  10000k,Grass,2017-06-26,1757.0,406762.89
2017-W-WITF-GBR-12A-2017,woking  25k,Hard,2017-07-31,3190.0,675930.25
2017-W-WITF-GBR-13A-2017,chiswick  25k,Hard,2017-08-07,3177.0,604674.91
2017-W-WITF-GBR-14A-2017,wirral  15k,Hard,2017-10-23,3433.0,659181.85
2017-W-WITF-GBR-15A-2017,sunderland  15k,Hard,2017-10-30,3046.0,702244.48
2017-W-WITF-GBR-16A-2017,shrewsbury  25k,Hard,2017-11-06,3577.0,718060.65
2017-W-WITF-GEO-01A-2017,telavi  15k,Clay,2017-07-10,2749.0,520487.74
2017-W-WITF-GEO-03A-2017,batumi  25k,Hard,2017-09-11,2626.0,572805.15
2017-W-WITF-GER-01A-2017,stuttgart stammheim  15k,Hard,2017-01-16,2631.0,530418.99
2017-W-WITF-GER-02A-2017,altenkirchen  25k,Carpet,2017-02-13,2665.0,519081.74
2017-W-WITF-GER-03A-2017,wiesbaden  25k,Clay,2017-05-01,2248.0,485638.54
2017-W-WITF-GER-04A-2017,essen  25k,Clay,2017-06-05,4214.0,905864.88
2017-W-WITF-GER-05A-2017,stuttgart vaihingen  25k,Clay,2017-06-26,2333.0,454991.48
2017-W-WITF-GER-06A-2017,kaltenkirchen  15k,Clay,2017-06-19,3395.0,882065.28
2017-W-WITF-GER-07A-2017,hechingen  60k,Clay,2017-08-07,2892.0,508747.66
2017-W-WITF-GER-08A-2017,versmold  60k,Clay,2017-07-10,3249.0,428142.19
2017-W-WITF-GER-09A-2017,darmstadt  25k,Clay,2017-07-03,2442.0,516106.52
2017-W-WITF-GER-10A-2017,aschaffenburg  25k,Clay,2017-07-17,3596.0,898111.19
2017-W-WITF-GER-11A-2017,horb  25k,Clay,2017-07-24,3534.0,867427.47
2017-W-WITF-GER-12A-2017,bad saulgau  25k,Clay,2017-07-31,1709.0,352670.46
2017-W-WITF-GER-13A-2017,leipzig  25k,Clay,2017-08-14,3076.0,519375.27
2017-W-WITF-GER-14A-2017,braunschweig  25k,Clay,2017-08-21,2446.0,585331.39
2017-W-WITF-GER-15A-2017,badenweiler  15k,Clay,2017-09-04,3151.0,563408.04
2017-W-WITF-GRE-01A-2017,heraklion  15k,Clay,2017-03-06,2419.0,482758.53
2017-W-WITF-GRE-02A-2017,heraklion  15k,Clay,2017-03-13,4073.0,782162.52
2017-W-WITF-GRE-03A-2017,heraklion  15k,Clay,2017-03-20,3386.0,557638.77
2017-W-WITF-GRE-04A-2017,heraklion  15k,Clay,2017-03-27,2890.0,649084.99
2017-W-WITF-GRE-05A-2017,heraklion  15k,Clay,2017-04-03,3156.0,517312.51
2017-W-WITF-GRE-06A-2017,heraklion  15k,Clay,2017-10-23,5174.0,1179971.59
2017-W-WITF-GRE-07A-2017,heraklion  15k,Clay,2017-10-30,3523.0,562881.38
2017-W-WITF-GRE-08A-2017,heraklion  15k,Clay,2017-11-06,3086.0,522606.93
2017-W-WITF-GRE-09A-2017,heraklion  15k,Clay,2017-11-13,2134.0,506507.45
2017-W-WITF-GRE-10A-2017,heraklion  15k,Clay,2017-11-20,2437.0,500597.65
2017-W-WITF-HKG-01A-2017,hong kong  25k,Hard,2017-01-02,3317.0,720057.29
2017-W-WITF-HKG-06A-2017,hong kong  15k,Hard,2017-07-24,4346.0,876895.95
2017-W-WITF-HUN-01A-2017,gyor  15k,Clay,2017-05-01,3147.0,680973.21
2017-W-WITF-HUN-02A-2017,dunakeszi  25k,Clay,2017-05-08,3043.0,565149.98
2017-W-WITF-HUN-03A-2017,hodmezovasarhely  60k,Clay,2017-06-12,3005.0,573165.05
2017-W-WITF-HUN-04A-2017,baja  25k,Clay,2017-06-19,2745.0,458868.0
2017-W-WITF-HUN-05A-2017,budapest  100k,Clay,2017-07-10,2483.0,466776.08
2017-W-WITF-HUN-06A-2017,hodmezovasarhely  25k,Clay,2017-08-21,3322.0,896067.83
2017-W-WITF-HUN-07A-2017,dunakeszi  60k,Clay,2017-08-28,4142.0,959584.47
2017-W-WITF-HUN-08A-2017,balatonboglar  25k,Clay,2017-09-04,3140.0,704247.93
2017-W-WITF-HUN-09A-2017,szekesfehervar  15k,Clay,2017-09-11,3387.0,576019.31
2017-W-WITF-IND-01A-2017,gwalior  15k,Hard,2017-02-27,3395.0,713630.03
2017-W-WITF-IND-02A-2017,aurangabad  15k,Clay,2017-06-05,2744.0,716934.83
2017-W-WITF-IND-03A-2017,pune  25k,Hard,2017-11-06,2926.0,582211.64
2017-W-WITF-IND-04A-2017,solapur  15k,Hard,2017-12-04,3809.0,768366.86
2017-W-WITF-IND-07A-2017,indore  15k,Hard,2017-11-27,3236.0,560839.65
2017-W-WITF-IRL-01A-2017,dublin  15k,Carpet,2017-07-24,3043.0,597038.74
2017-W-WITF-ISR-01A-2017,akko  15k,Hard,2017-05-01,3077.0,619881.28
2017-W-WITF-ISR-02A-2017,tel aviv  15k,Hard,2017-06-26,3529.0,870988.5
2017-W-WITF-ISR-03A-2017,herzlia  15k,Hard,2017-06-19,2775.0,601265.1
2017-W-WITF-ITA-01A-2017,santa margherita di pula  25k,Clay,2017-03-20,3181.0,908007.63
2017-W-WITF-ITA-01B-2017,bergamo  15k,Clay,2017-02-13,3287.0,692431.23
2017-W-WITF-ITA-02A-2017,santa margherita di pula  25k,Clay,2017-03-27,3054.0,611211.78
2017-W-WITF-ITA-03A-2017,solarino  15k,Carpet,2017-03-06,3817.0,958252.38
2017-W-WITF-ITA-04A-2017,solarino  15k,Carpet,2017-03-13,2830.0,526796.51
2017-W-WITF-ITA-05A-2017,santa margherita di pula  25k,Clay,2017-04-03,4595.0,1128234.38
2017-W-WITF-ITA-07A-2017,santa margherita di pula  25k,Clay,2017-04-17,3172.0,706608.26
2017-W-WITF-ITA-08A-2017,santa margherita di pula  25k,Clay,2017-04-24,4118.0,778730.92
2017-W-WITF-ITA-09A-2017,santa margherita di pula  15k,Clay,2017-05-01,2927.0,661470.5
2017-W-WITF-ITA-10A-2017,rome  25k,Clay,2017-05-08,3308.0,631689.95
2017-W-WITF-ITA-11A-2017,caserta  25k,Clay,2017-05-22,2884.0,636417.84
2017-W-WITF-ITA-12A-2017,grado  25k,Clay,2017-05-29,4371.0,952953.63
2017-W-WITF-ITA-13A-2017,brescia  60k,Clay,2017-06-05,3057.0,582236.56
2017-W-WITF-ITA-14A-2017,padova  25k,Clay,2017-06-12,3105.0,619760.35
2017-W-WITF-ITA-15A-2017,sassuolo  15k,Clay,2017-06-19,2725.0,566086.97
2017-W-WITF-ITA-16A-2017,tarvisio  15k,Clay,2017-06-26,3086.0,570829.76
2017-W-WITF-ITA-17A-2017,rome  60k,Clay,2017-07-03,2648.0,486648.41
2017-W-WITF-ITA-18A-2017,torino  25k,Clay,2017-07-10,2619.0,530954.42
2017-W-WITF-ITA-19A-2017,imola  25k,Carpet,2017-07-17,3278.0,618990.7
2017-W-WITF-ITA-20A-2017,schio  15k,Clay,2017-07-24,4023.0,1003027.95
2017-W-WITF-ITA-22A-2017,cuneo  15k,Clay,2017-08-14,2716.0,561025.7
2017-W-WITF-ITA-23A-2017,sezze  15k,Clay,2017-08-21,3064.0,526737.31
2017-W-WITF-ITA-24A-2017,bagnatica  25k,Clay,2017-08-28,3534.0,683937.72
2017-W-WITF-ITA-25A-2017,trieste  15k,Clay,2017-09-04,2948.0,744530.87
2017-W-WITF-ITA-26A-2017,santa margherita di pula  25k,Clay,2017-09-11,3937.0,883737.59
2017-W-WITF-ITA-27A-2017,santa margherita di pula  25k,Clay,2017-09-18,3936.0,648238.4
2017-W-WITF-ITA-28A-2017,santa margherita di pula  25k,Clay,2017-09-25,2459.0,536449.04
2017-W-WITF-ITA-29A-2017,santa margherita di pula  25k,Clay,2017-10-02,3845.0,711998.76
2017-W-WITF-ITA-30A-2017,santa margherita di pula  25k,Clay,2017-10-09,3855.0,638880.51
2017-W-WITF-ITA-31A-2017,santa margherita di pula  25k,Clay,2017-10-16,1891.0,409016.54
2017-W-WITF-ITA-32A-2017,santa margherita di pula  25k,Clay,2017-10-23,3840.0,958657.89
2017-W-WITF-ITA-33A-2017,santa margherita di pula  25k,Clay,2017-10-30,3871.0,727620.46
2017-W-WITF-ITA-34A-2017,ortisei  15k,Hard,2017-11-06,4185.0,789211.89
2017-W-WITF-JPN-01A-2017,nishi tama  15k,Hard,2017-03-20,3615.0,625683.53
2017-W-WITF-JPN-01B-2017,yokohama  25k,Hard,2017-03-06,3401.0,750966.47
2017-W-WITF-JPN-02A-2017,kofu  25k,Hard,2017-03-27,2387.0,433074.84
2017-W-WITF-JPN-03A-2017,kashiwa  25k,Hard,2017-04-03,3103.0,637411.94
2017-W-WITF-JPN-04A-2017,gifu  80k,Hard,2017-05-01,2875.0,637840.53
2017-W-WITF-JPN-05A-2017,fukuoka  60k,Carpet,2017-05-08,3360.0,671328.67
2017-W-WITF-JPN-06A-2017,kurume  60k,Carpet,2017-05-15,2626.0,579345.85
2017-W-WITF-JPN-07A-2017,karuizawa  25k,Carpet,2017-05-22,2907.0,564015.81
2017-W-WITF-JPN-08A-2017,tokyo  25k,Hard,2017-06-05,3684.0,554662.49
2017-W-WITF-JPN-08B-2017,kofu  25k,Hard,2017-06-12,3215.0,658192.39
2017-W-WITF-JPN-09A-2017,tsukuba  25k,Hard,2017-08-21,2684.0,544285.76
2017-W-WITF-JPN-09B-2017,nanao  25k,Carpet,2017-08-28,3582.0,876097.58
2017-W-WITF-JPN-10A-2017,kyoto  15k,Hard,2017-09-04,2734.0,618760.65
2017-W-WITF-JPN-11A-2017,makinohara  25k,Carpet,2017-10-09,3104.0,829225.63
2017-W-WITF-JPN-12A-2017,hamamatsu  25k,Carpet,2017-10-16,3315.0,587284.17
2017-W-WITF-JPN-13A-2017,toyota  60k,Carpet,2017-11-13,3071.0,501931.54
2017-W-WITF-JPN-14A-2017,tokyo  100k,Hard,2017-11-06,2556.0,474505.98
2017-W-WITF-KAZ-01A-2017,almaty  15k,Hard,2017-01-23,3197.0,757970.21
2017-W-WITF-KAZ-02A-2017,almaty  15k,Hard,2017-01-30,3231.0,753803.6
2017-W-WITF-KAZ-02B-2017,shymkent  15k,Clay,2017-04-10,3189.0,762996.55
2017-W-WITF-KAZ-03A-2017,shymkent  15k,Clay,2017-04-17,3116.0,746607.35
2017-W-WITF-KAZ-05A-2017,astana  100k,Hard,2017-07-17,1936.0,359821.81
2017-W-WITF-KAZ-06A-2017,almaty  25k,Clay,2017-08-28,3261.0,738229.1
2017-W-WITF-KAZ-07A-2017,shymkent  15k,Clay,2017-09-18,2706.0,681965.73
2017-W-WITF-KAZ-08A-2017,shymkent  15k,Clay,2017-09-25,3039.0,568834.39
2017-W-WITF-KOR-01A-2017,changwon  25k,Hard,2017-05-08,2910.0,688821.61
2017-W-WITF-KOR-02A-2017,incheon  25k,Hard,2017-05-15,3780.0,731323.19
2017-W-WITF-KOR-03A-2017,goyang  25k,Hard,2017-05-22,3940.0,774753.34
2017-W-WITF-KOR-04A-2017,sangju  15k,Hard,2017-05-29,2637.0,548391.0
2017-W-WITF-KOR-05A-2017,gimcheon  15k,Hard,2017-06-05,3726.0,776471.07
2017-W-WITF-KOR-06A-2017,gimcheon  15k,Hard,2017-06-12,2328.0,341302.95
2017-W-WITF-KOR-08A-2017,yeongwol  15k,Hard,2017-08-28,3581.0,641173.43
2017-W-WITF-KOR-09A-2017,yeongwol  15k,Hard,2017-09-04,4087.0,783811.6
2017-W-WITF-LBN-01A-2017,jounieh  15k,Clay,2017-09-25,3499.0,566319.32
2017-W-WITF-LBN-02A-2017,jounieh  15k,Clay,2017-10-02,3352.0,741798.57
2017-W-WITF-LUX-01A-2017,petange  15k,Hard,2017-10-30,3084.0,636451.1
2017-W-WITF-MAR-01A-2017,casablanca  15k,Clay,2017-10-30,2836.0,527794.47
2017-W-WITF-MAR-02A-2017,beni mellal  15k,Clay,2017-11-06,2596.0,547613.47
2017-W-WITF-MAR-03A-2017,agadir  15k,Clay,2017-11-13,3450.0,719448.51
2017-W-WITF-MEX-01A-2017,irapuato  25k,Hard,2017-04-10,3240.0,583340.2
2017-W-WITF-MEX-02A-2017,tampico  100k,Hard,2017-09-18,3834.0,855222.48
2017-W-WITF-MNE-01A-2017,podgorica  25k,Clay,2017-09-18,2388.0,308151.74
2017-W-WITF-NED-01A-2017,alkmaar  15k,Clay,2017-06-19,2597.0,545119.97
2017-W-WITF-NED-02A-2017,middelburg  25k,Clay,2017-07-03,2201.0,412597.23
